   -0.500000     0.000000    -0.000000    -0.000000
   -0.499000     0.000000    -0.000000    -0.000000
   -0.498000     0.000000    -0.000000    -0.000000
   -0.497000     0.000000    -0.000000    -0.000000
   -0.496000     0.000000    -0.000000    -0.000000
   -0.495000     0.000000    -0.000000    -0.000000
   -0.494000     0.000000    -0.000000    -0.000000
   -0.493000     0.000000    -0.000000    -0.000000
   -0.492000     0.000000    -0.000000    -0.000000
   -0.491000     0.000000    -0.000000    -0.000000
   -0.490000     0.000000    -0.000000    -0.000000
   -0.489000     0.000000    -0.000000    -0.000000
   -0.488000     0.000000    -0.000000    -0.000000
   -0.487000     0.000000    -0.000000    -0.000000
   -0.486000     0.000000    -0.000000    -0.000000
   -0.485000     0.000000    -0.000000    -0.000000
   -0.484000     0.000000    -0.000000    -0.000000
   -0.483000     0.000000    -0.000000    -0.000000
   -0.482000     0.000000    -0.000000    -0.000000
   -0.481000     0.000000    -0.000000    -0.000000
   -0.480000     0.000000    -0.000000    -0.000000
   -0.479000     0.000000    -0.000000    -0.000000
   -0.478000     0.000000    -0.000000    -0.000000
   -0.477000     0.000000    -0.000000    -0.000000
   -0.476000     0.000000    -0.000000    -0.000000
   -0.475000     0.000000    -0.000000    -0.000000
   -0.474000     0.000000    -0.000000    -0.000000
   -0.473000     0.000000    -0.000000    -0.000000
   -0.472000     0.000000    -0.000000    -0.000000
   -0.471000     0.000000    -0.000000    -0.000000
   -0.470000     0.000000    -0.000000    -0.000000
   -0.469000     0.000000    -0.000000    -0.000000
   -0.468000     0.000000    -0.000000    -0.000000
   -0.467000     0.000000    -0.000000    -0.000000
   -0.466000     0.000000    -0.000000    -0.000000
   -0.465000     0.000000    -0.000000    -0.000000
   -0.464000     0.000000    -0.000000    -0.000000
   -0.463000     0.000000    -0.000000    -0.000000
   -0.462000     0.000000    -0.000000    -0.000000
   -0.461000     0.000000    -0.000000    -0.000000
   -0.460000     0.000000    -0.000000    -0.000000
   -0.459000     0.000000    -0.000000    -0.000000
   -0.458000     0.000000    -0.000000    -0.000000
   -0.457000     0.000000    -0.000000    -0.000000
   -0.456000     0.000000    -0.000000    -0.000000
   -0.455000     0.000000    -0.000000    -0.000000
   -0.454000     0.000000    -0.000000    -0.000000
   -0.453000     0.000000    -0.000000    -0.000000
   -0.452000     0.000000    -0.000000    -0.000000
   -0.451000     0.000000    -0.000000    -0.000000
   -0.450000     0.000000    -0.000000    -0.000000
   -0.449000     0.000000    -0.000000    -0.000000
   -0.448000     0.000000    -0.000000    -0.000000
   -0.447000     0.000000    -0.000000    -0.000000
   -0.446000     0.000000    -0.000000    -0.000000
   -0.445000     0.000000    -0.000000    -0.000000
   -0.444000     0.000000    -0.000000    -0.000000
   -0.443000     0.000042    -0.000019    -0.007474
   -0.442000     0.000083    -0.000037    -0.014539
   -0.441000     0.000123    -0.000054    -0.021602
   -0.440000    -0.000701     0.000426    -0.027765
   -0.439000    -0.000639     0.000721    -0.037700
   -0.438000    -0.000319     0.000864    -0.044144
   -0.437000     0.000280     0.000202    -0.050108
   -0.436000    -0.000491     0.000344    -0.060534
   -0.435000     0.000102     0.000335    -0.066694
   -0.434000    -0.000417     0.000323    -0.073499
   -0.433000    -0.000364     0.000614    -0.081746
   -0.432000    -0.002009     0.001259    -0.090598
   -0.431000     0.000026     0.000105    -0.097241
   -0.430000    -0.000527     0.000758    -0.102640
   -0.429000    -0.000485     0.000741    -0.108493
   -0.428000    -0.000401     0.001038    -0.119301
   -0.427000    -0.000913     0.000698    -0.127249
   -0.426000    -0.000037     0.001479    -0.133672
   -0.425000    -0.000830     0.001005    -0.140235
   -0.424000    -0.000232     0.000678    -0.145553
   -0.423000    -0.000410     0.001400    -0.152717
   -0.422000    -0.001226     0.001268    -0.162799
   -0.421000    -0.000301     0.000773    -0.170936
   -0.420000    -0.000833     0.000770    -0.177528
   -0.419000    -0.000237     0.001075    -0.183572
   -0.418000    -0.000469     0.000924    -0.189599
   -0.417000    -0.001543     0.002180    -0.194822
   -0.416000    -0.000007     0.001302    -0.206560
   -0.415000    -0.001665     0.001631    -0.214386
   -0.414000    -0.001001     0.000980    -0.222083
   -0.413000    -0.000975     0.001302    -0.228574
   -0.412000    -0.001507     0.001635    -0.234087
   -0.411000     0.000524     0.001384    -0.239081
   -0.410000    -0.001885     0.001862    -0.244292
   -0.409000    -0.002113     0.001715    -0.255468
   -0.408000    -0.000907     0.001046    -0.264754
   -0.407000    -0.002223     0.001828    -0.271833
   -0.406000    -0.000533     0.000873    -0.276690
   -0.405000    -0.000997     0.001162    -0.283317
   -0.404000    -0.001267     0.001340    -0.288373
   -0.403000    -0.001185     0.001617    -0.294144
   -0.402000    -0.000748     0.001927    -0.303659
   -0.401000    -0.002030     0.002116    -0.312463
   -0.400000    -0.001761     0.001995    -0.320883
   -0.399000     0.000007     0.000705    -0.327667
   -0.398000    -0.001889     0.001812    -0.332125
   -0.397000    -0.001574     0.001659    -0.339262
   -0.396000    -0.000623     0.001411    -0.343868
   -0.395000    -0.000598     0.001144    -0.350646
   -0.394000    -0.002570     0.002812    -0.355346
   -0.393000    -0.000817     0.001597    -0.367704
   -0.392000    -0.001129     0.001455    -0.375885
   -0.391000    -0.002074     0.002345    -0.381494
   -0.390000    -0.001686     0.001525    -0.388474
   -0.389000    -0.000270     0.001049    -0.394501
   -0.388000    -0.001667     0.001858    -0.398903
   -0.387000    -0.000496     0.001227    -0.406144
   -0.386000     0.000172     0.000529    -0.409147
   -0.385000    -0.002787     0.002866    -0.417509
   -0.384000    -0.001277     0.001979    -0.426630
   -0.383000    -0.001111     0.001564    -0.436251
   -0.382000    -0.001577     0.002181    -0.442908
   -0.381000    -0.000213     0.001430    -0.449250
   -0.380000    -0.000646     0.001704    -0.455190
   -0.379000    -0.000500     0.000967    -0.459840
   -0.378000    -0.001296     0.001464    -0.465363
   -0.377000    -0.001152     0.001756    -0.469469
   -0.376000    -0.000615     0.000496    -0.474061
   -0.375000    -0.001833     0.002620    -0.482655
   -0.374000    -0.002269     0.002362    -0.494079
   -0.373000    -0.000524     0.001026    -0.500670
   -0.372000    -0.001377     0.001856    -0.507173
   -0.371000    -0.000609     0.001451    -0.514043
   -0.370000    -0.000460     0.001668    -0.518696
   -0.369000    -0.001428     0.001686    -0.523521
   -0.368000    -0.000220     0.000605    -0.528794
   -0.367000     0.000020     0.000546    -0.532140
   -0.366000    -0.001464     0.002047    -0.536892
   -0.365000    -0.002772     0.002502    -0.544026
   -0.364000    -0.000239     0.000953    -0.555613
   -0.363000    -0.001049     0.001408    -0.562461
   -0.362000    -0.002112     0.002070    -0.570342
   -0.361000    -0.000527     0.000579    -0.576458
   -0.360000    -0.000787     0.001920    -0.580770
   -0.359000     0.000106     0.001096    -0.586234
   -0.358000    -0.000335     0.001340    -0.590311
   -0.357000     0.000172     0.000170    -0.594482
   -0.356000    -0.000226     0.001326    -0.598309
   -0.355000    -0.000537     0.001227    -0.601932
   -0.354000    -0.002662     0.001975    -0.611229
   -0.353000     0.000079     0.000744    -0.621751
   -0.352000     0.000049     0.000860    -0.627721
   -0.351000    -0.001704     0.001711    -0.635233
   -0.350000    -0.000827     0.000683    -0.640616
   -0.349000     0.000306     0.000015    -0.645602
   -0.348000    -0.000131     0.000966    -0.648945
   -0.347000    -0.001216     0.000680    -0.653644
   -0.346000     0.000100     0.000736    -0.657887
   -0.345000     0.001463    -0.000051    -0.660124
   -0.344000    -0.001483     0.001736    -0.662545
   -0.343000    -0.001816     0.001282    -0.670056
   -0.342000     0.000532     0.000062    -0.681042
   -0.341000    -0.000492     0.000775    -0.689415
   -0.340000    -0.000792     0.001014    -0.694775
   -0.339000     0.000086     0.000067    -0.700531
   -0.338000     0.000542    -0.000226    -0.705488
   -0.337000    -0.000129     0.000520    -0.708553
   -0.336000    -0.000556     0.001314    -0.711412
   -0.335000     0.000050     0.000122    -0.714581
   -0.334000     0.001228    -0.001113    -0.718456
   -0.333000    -0.000316     0.000051    -0.720978
   -0.332000    -0.000089     0.000799    -0.723306
   -0.331000    -0.000521     0.000828    -0.733096
   -0.330000     0.001048    -0.000031    -0.740614
   -0.329000    -0.000679     0.000720    -0.747949
   -0.328000    -0.000284     0.001015    -0.752759
   -0.327000    -0.000094     0.000320    -0.757091
   -0.326000     0.001082    -0.000367    -0.761550
   -0.325000    -0.000692     0.000435    -0.762681
   -0.324000    -0.000427     0.000276    -0.766129
   -0.323000     0.001353    -0.000517    -0.768295
   -0.322000     0.001641    -0.000464    -0.770458
   -0.321000    -0.000795     0.000714    -0.770995
   -0.320000    -0.000040    -0.000273    -0.773002
   -0.319000     0.000419     0.000399    -0.780186
   -0.318000     0.000830    -0.000015    -0.790929
   -0.317000    -0.001087     0.000673    -0.795325
   -0.316000     0.000060    -0.000207    -0.799657
   -0.315000     0.002765    -0.001962    -0.803787
   -0.314000     0.000517     0.000380    -0.803975
   -0.313000     0.000673    -0.000041    -0.807906
   -0.312000     0.000647    -0.000692    -0.808921
   -0.311000     0.002160    -0.001202    -0.809190
   -0.310000     0.000121     0.000284    -0.807117
   -0.309000     0.001064     0.000202    -0.811133
   -0.308000     0.001345    -0.001343    -0.808702
   -0.307000     0.000015     0.000019    -0.812211
   -0.306000    -0.000391     0.000479    -0.821686
   -0.305000     0.000775    -0.000238    -0.824438
   -0.304000    -0.000395    -0.000220    -0.834329
   -0.303000    -0.003522     0.002138    -0.865233
   -0.302000    -0.006752     0.003912    -0.951622
   -0.301000    -0.008544     0.005249    -1.101772
   -0.300000    -0.012057     0.006382    -1.218386
   -0.299000    -0.015064     0.008883    -1.421298
   -0.298000    -0.018572     0.010658    -1.736251
   -0.297000    -0.020122     0.011198    -1.861945
   -0.296000    -0.025585     0.014537    -2.510429
   -0.295000    -0.027486     0.016179    -2.776136
   -0.294000    -0.033307     0.019255    -3.274062
   -0.293000    -0.035828     0.020786    -4.117578
   -0.292000    -0.041131     0.023715    -4.513634
   -0.291000    -0.041365     0.024051    -5.417402
   -0.290000    -0.046801     0.026839    -6.452554
   -0.289000    -0.051533     0.030037    -6.921393
   -0.288000    -0.053617     0.030009    -7.082079
   -0.287000    -0.057199     0.033136   -10.104282
   -0.286000    -0.059243     0.033919   -10.508027
   -0.285000    -0.065242     0.037756   -10.807434
   -0.284000    -0.067097     0.038191   -15.443441
   -0.283000    -0.069485     0.040368   -15.778039
   -0.282000    -0.070195     0.040288   -16.106752
   -0.281000    -0.072140     0.042473   -16.822696
   -0.280000    -0.070609     0.040794   -22.975599
   -0.279000    -0.071123     0.040688   -23.050858
   -0.278000    -0.074016     0.042257   -23.002674
   -0.277000    -0.068590     0.039239   -26.134615
   -0.276000    -0.068924     0.039399   -31.684211
   -0.275000    -0.068298     0.039187   -31.140045
   -0.274000    -0.068785     0.039947   -31.585874
   -0.273000    -0.067426     0.038638   -31.809362
   -0.272000    -0.065617     0.037565   -41.215863
   -0.271000    -0.066465     0.037616   -39.131077
   -0.270000    -0.066453     0.038236   -39.480459
   -0.269000    -0.063120     0.036871   -41.064305
   -0.268000    -0.065215     0.037711   -44.636295
   -0.267000    -0.064236     0.036189   -48.128362
   -0.266000    -0.066680     0.038595   -46.152913
   -0.265000    -0.067107     0.040368   -45.655126
   -0.264000    -0.067179     0.038424   -51.103922
   -0.263000    -0.074168     0.043325   -47.490521
   -0.262000    -0.071537     0.041147   -49.323227
   -0.261000    -0.072479     0.042409   -45.063971
   -0.260000    -0.071690     0.041543   -51.245410
   -0.259000    -0.069535     0.039823   -51.904375
   -0.258000    -0.066688     0.038793   -44.498052
   -0.257000    -0.057682     0.033475   -47.511672
   -0.256000    -0.057164     0.032810   -44.908542
   -0.255000    -0.044979     0.026828   -43.621012
   -0.254000    -0.036963     0.022457   -42.844879
   -0.253000    -0.038346     0.023632   -38.223790
   -0.252000    -0.032505     0.018954   -41.845596
   -0.251000    -0.028766     0.017616   -39.512166
   -0.250000    -0.025955     0.014893   -32.753950
   -0.249000    -0.023517     0.014726   -32.779628
   -0.248000    -0.021626     0.015066   -32.371521
   -0.247000    -0.021593     0.011327   -31.060111
   -0.246000    -0.019933     0.012600   -26.366421
   -0.245000    -0.014882     0.008140   -25.930908
   -0.244000    -0.015969     0.010580   -24.596123
   -0.243000    -0.014363     0.009383   -26.005085
   -0.242000    -0.013263     0.005833   -21.836358
   -0.241000    -0.011800     0.005777   -19.403091
   -0.240000    -0.011580     0.007314   -16.519433
   -0.239000    -0.008527     0.006160   -18.728810
   -0.238000    -0.005641     0.003907   -18.276288
   -0.237000    -0.009654     0.007317   -12.052688
   -0.236000    -0.006993     0.005806   -12.166365
   -0.235000    -0.002941     0.004301   -11.673003
   -0.234000    -0.003804     0.003005   -10.636593
   -0.233000    -0.001691     0.001771   -10.129867
   -0.232000    -0.003824     0.003476    -7.489570
   -0.231000    -0.001780     0.001930    -6.988843
   -0.230000    -0.002986     0.002505    -4.884044
   -0.229000     0.000243     0.000644    -4.455299
   -0.228000    -0.001663     0.002144    -4.011251
   -0.227000     0.004026    -0.002598    -3.311676
   -0.226000     0.000944     0.000039    -0.127284
   -0.225000    -0.002882    -0.000104     0.240121
   -0.224000     0.001210     0.001019     0.705366
   -0.223000     0.002311    -0.000787     1.829242
   -0.222000     0.003906    -0.001387     3.501005
   -0.221000     0.006084    -0.003078     4.603120
   -0.220000     0.006037    -0.002369     5.683343
   -0.219000     0.006548    -0.002776     6.351021
   -0.218000     0.003418    -0.001267     7.390010
   -0.217000     0.005435    -0.000851     7.857189
   -0.216000     0.003400    -0.004260    10.190931
   -0.215000     0.006987    -0.003077    10.503174
   -0.214000     0.010957    -0.005325    11.536875
   -0.213000     0.009349    -0.003558    11.576834
   -0.212000     0.010104    -0.004073    13.782193
   -0.211000     0.005926    -0.003305    14.631523
   -0.210000     0.008181    -0.002687    15.359592
   -0.209000     0.007110    -0.003386    16.646978
   -0.208000     0.008233    -0.005533    17.144318
   -0.207000     0.014690    -0.006762    17.663760
   -0.206000     0.013983    -0.007166    19.715839
   -0.205000     0.013984    -0.007132    20.441888
   -0.204000     0.010563    -0.003579    20.923065
   -0.203000     0.011005    -0.004646    21.669147
   -0.202000     0.011127    -0.006044    24.276032
   -0.201000     0.012116    -0.006582    24.497384
   -0.200000     0.012398    -0.006139    24.967725
   -0.199000     0.016623    -0.009133    26.755381
   -0.198000     0.017310    -0.009309    26.652969
   -0.197000     0.013409    -0.006450    27.919483
   -0.196000     0.013016    -0.005969    30.259214
   -0.195000     0.013491    -0.005273    30.441998
   -0.194000     0.012838    -0.007171    30.944676
   -0.193000     0.013399    -0.006972    31.321304
   -0.192000     0.015631    -0.008166    34.803868
   -0.191000     0.020345    -0.011170    35.623820
   -0.190000     0.017902    -0.010413    34.398921
   -0.189000     0.017522    -0.009222    36.871342
   -0.188000     0.016293    -0.011302    37.827104
   -0.187000     0.017604    -0.008492    38.259766
   -0.186000     0.012860    -0.006816    42.105339
   -0.185000     0.013098    -0.009118    42.146563
