   -1.454000    20.520456    29.363628   263.173861
   -1.453000    21.690595    29.651179   267.078147
   -1.452000    23.040564    22.891683   271.209001
   -1.451000    18.414293    31.480165   280.363802
   -1.450000    16.853696    27.200630   283.737390
   -1.449000    16.760487    21.027673   288.790680
   -1.448000    12.590133    22.764429   293.435005
   -1.447000    12.092662    25.711107   300.790831
   -1.446000    16.949534    20.523917   307.364474
   -1.445000    19.663589    13.842107   314.826467
   -1.444000    18.265463    12.233418   321.449213
   -1.443000    18.878488    12.350111   330.421229
   -1.442000    20.378079    12.153596   338.378908
   -1.441000    19.354351     9.403260   343.604242
   -1.440000    13.307920     4.811394   347.770389
   -1.439000    30.189636    -1.970184   352.940212
   -1.438000    16.293165    -6.472488   364.916740
   -1.437000    13.768420   -11.797937   369.620793
   -1.436000    16.143983   -16.944455   383.478608
   -1.435000    12.566603   -19.343323   390.178994
   -1.434000     4.517299   -14.932182   393.534043
   -1.433000    -3.957361   -20.074264   397.823563
   -1.432000    -9.770522   -19.968808   403.335319
   -1.431000    -1.865893   -36.834164   406.000265
   -1.430000   -14.038718   -52.936766   409.121727
   -1.429000   -20.642684   -46.126303   413.229473
   -1.428000   -22.119930   -48.019816   417.533024
   -1.427000   -26.606010   -50.145668   418.446246
   -1.426000   -30.217920   -47.789983   416.742969
   -1.425000    -6.857127   -34.523803   423.051014
   -1.424000   -30.308371   -35.004833   441.293517
   -1.423000    16.357969   -30.773669   460.091817
   -1.422000    -9.236197   -34.788385   464.397644
   -1.421000    -1.528223   -32.088587   467.800874
   -1.420000    -0.114981   -29.510018   474.376481
   -1.419000     5.320381   -34.761899   480.036116
   -1.418000    14.422785   -35.070764   485.006921
   -1.417000    13.896885   -37.760243   485.211493
   -1.416000     9.474386   -38.457597   491.859661
   -1.415000    12.311366   -40.226346   500.306395
   -1.414000    17.433606   -31.820690   501.635394
   -1.413000    12.144040   -30.436341   511.628095
   -1.412000    13.272209   -31.264295   516.143531
   -1.411000    11.495439   -29.312579   518.204202
   -1.410000    22.895276   -31.017399   523.124034
   -1.409000    21.573944   -31.290615   523.589619
   -1.408000    22.302094   -33.465833   526.130747
   -1.407000    16.319903   -36.449548   524.891877
   -1.406000    14.910776   -36.331044   525.226774
   -1.405000    10.851685   -35.930415   534.049056
   -1.404000    10.476922   -33.040281   533.340271
   -1.403000    10.781356   -32.208546   529.342667
   -1.402000     9.409542   -28.118280   532.365719
   -1.401000     5.986579   -29.028167   534.032388
   -1.400000     7.111400   -26.785600   536.154883
   -1.399000    15.256457   -19.880777   540.019832
   -1.398000    16.155825   -23.619111   541.278890
   -1.397000    13.661753   -26.912072   543.340388
   -1.396000     8.267457   -25.241598   544.447066
   -1.395000     4.545116   -24.517774   546.389600
   -1.394000     2.730779   -18.120041   548.951015
   -1.393000    -1.467196    -9.687100   552.715385
   -1.392000    -1.971391   -14.497341   555.563135
   -1.391000    -2.119052   -22.168626   565.154285
   -1.390000     0.029666   -17.377268   566.867264
   -1.389000    -0.908030   -17.817182   570.484096
   -1.388000    -7.776293   -19.629886   576.897371
   -1.387000    -0.510475   -39.575319   580.371301
   -1.386000     5.790774   -34.295967   553.281055
   -1.385000    -9.485090   -17.763270   580.790234
   -1.384000   -10.899198   -17.085906   580.223896
   -1.383000   -16.390195    -9.011565   577.966464
   -1.382000   -10.951355    -9.243606   573.570609
   -1.381000   -15.248098    -7.745258   574.589010
   -1.380000   -15.548974    -5.899480   573.674715
   -1.379000   -15.775693   -14.706278   568.497141
   -1.378000    -7.570050   -13.769672   561.540208
   -1.377000    -5.434288   -15.073873   556.916369
   -1.376000    -5.215881   -20.919788   550.733157
   -1.375000     2.655167   -23.672865   545.425223
   -1.374000    10.443715   -22.972810   541.331985
   -1.373000    17.264594   -25.034098   535.242969
   -1.372000    23.073937   -30.413074   530.497481
   -1.371000    23.545943   -30.739928   523.537968
   -1.370000    24.853930   -28.631818   513.110369
   -1.369000    25.817103   -23.634981   503.729714
   -1.368000    23.946196   -19.596807   493.992695
   -1.367000    22.375537   -13.299588   483.450602
   -1.366000    26.318748   -10.775514   474.365135
   -1.365000    26.573298    -9.640170   472.577234
   -1.364000    29.083027    -9.990495   464.629716
   -1.363000    28.907759   -11.191689   455.046732
   -1.362000    30.048707   -16.350636   444.325943
   -1.361000    28.820557   -17.412674   437.725777
   -1.360000    28.513183   -12.020238   431.726707
   -1.359000    29.643132   -12.330492   427.763156
   -1.358000    29.854891   -12.399519   425.695156
   -1.357000    28.622370   -12.942728   424.050520
   -1.356000    27.455016   -11.665139   422.362098
   -1.355000    24.188759    -7.563406   417.487374
   -1.354000    24.206144    -7.911732   412.263765
   -1.353000    26.914219   -11.314811   410.713203
   -1.352000    26.537163   -12.507288   409.989438
   -1.351000    27.317679   -14.023212   408.779944
   -1.350000    27.287646   -14.551514   406.674700
   -1.349000    27.037908   -12.821054   405.458190
   -1.348000    17.057290    -2.214657   420.842293
   -1.347000    18.179799     0.580484   417.173990
   -1.346000    27.727793   -10.495165   399.104775
   -1.345000    25.694928   -11.216164   398.664394
   -1.344000    24.032078    -9.413745   398.608261
   -1.343000    22.517334    -9.092422   396.841925
   -1.342000    24.203703    -9.028515   395.486137
   -1.341000    24.863076    -9.941879   393.150598
   -1.340000    24.009706   -12.610308   393.322445
   -1.339000    23.434964   -15.432491   388.824241
   -1.338000    24.833316   -14.915597   386.806229
   -1.337000    25.268230   -10.241506   385.564192
   -1.336000    24.167635    -9.168521   384.050569
   -1.335000    26.095636    -6.990952   382.149711
   -1.334000    27.001091   -10.131225   380.767636
   -1.333000    23.962085   -10.756488   379.662073
   -1.332000    23.467685   -11.011616   378.439745
   -1.331000    16.913196    -5.393082   388.456363
   -1.330000    20.778269    -7.103445   385.850414
   -1.329000    25.185126   -12.344916   373.064105
   -1.328000    23.293383   -13.902162   372.725122
   -1.327000    22.188493   -10.592256   370.696679
   -1.326000    27.423503    -8.231015   363.878428
   -1.325000    23.088691    -5.657424   367.509626
   -1.324000    24.536563    -7.519208   372.335082
   -1.323000    20.559389    -8.468647   371.629643
   -1.322000    18.643390   -12.228176   368.816468
   -1.321000    21.386189   -10.701283   368.339362
   -1.320000    21.509150   -10.563627   367.189082
   -1.319000    21.876807    -7.506413   365.417743
   -1.318000    19.779425    -8.433747   363.097319
   -1.317000    19.110242   -10.993477   362.883601
   -1.316000    19.324464   -10.739775   361.891398
   -1.315000    14.462739    -4.511158   370.809489
   -1.314000    17.941294    -2.210255   371.087900
   -1.313000    19.405743    -3.466218   368.348722
   -1.312000    20.988034    -8.372946   356.195117
   -1.311000    23.746778   -11.339547   355.148796
   -1.310000    20.893374   -11.763983   352.145427
   -1.309000    20.906339   -11.538206   349.721356
   -1.308000    20.438824   -10.675506   349.474817
   -1.307000    17.964332   -12.532243   348.439630
   -1.306000    17.519464   -10.942467   345.809799
   -1.305000    18.406482    -8.003816   342.839467
   -1.304000    19.340289    -8.038079   338.364639
   -1.303000    23.501372   -15.578286   333.221197
   -1.302000    21.119868   -13.946124   335.038459
   -1.301000    18.175427   -10.054951   334.655868
   -1.300000    15.628773    -9.994650   332.662543
   -1.299000    15.146785    -7.508295   329.121487
   -1.298000    11.120568    -2.872531   332.309145
   -1.297000     9.911184    -1.472212   327.684778
   -1.296000     8.484960    -0.503528   326.284211
   -1.295000    10.971686    -4.569511   316.942946
   -1.294000    11.605652    -4.788290   314.673986
   -1.293000    13.845497    -2.285489   312.229908
   -1.292000    13.431333    -3.271507   308.413596
   -1.291000    13.954748    -4.678237   304.259982
   -1.290000    11.352337    -4.132472   299.406147
   -1.289000    11.288938    -8.508311   292.206155
   -1.288000     9.674573    -4.245462   288.582880
   -1.287000     5.404654    -2.141830   284.029314
   -1.286000     5.866857     0.508121   277.346137
   -1.285000     5.499624    -0.788123   270.301680
   -1.284000     3.510188    -0.013800   259.078998
   -1.283000     7.352396     2.986962   251.558501
   -1.282000     7.043959     1.817988   245.788797
   -1.281000     5.199607     0.849569   235.644778
   -1.280000     6.219253     3.517817   225.178949
   -1.279000     1.872422     2.269387   215.908431
   -1.278000     4.793086     6.776603   207.022380
   -1.277000     1.780194     5.608705   197.030878
   -1.276000     1.599993     7.846362   190.997650
   -1.275000     1.141557     6.778007   179.316106
   -1.274000     2.280672     3.487741   166.202286
   -1.273000    -3.715636     2.991223   157.970687
   -1.272000    -4.052221     5.655919   145.192530
   -1.271000     0.601014     7.582300   131.636294
   -1.270000    -1.066098     8.670110   124.105284
   -1.269000    -0.274929     8.992087   119.348966
   -1.268000    -3.026662     9.606521   111.661121
   -1.267000    -6.250031    14.096685   100.231030
   -1.266000    -6.172367    11.743463    91.279240
   -1.265000    -6.647291     9.980720    84.871392
   -1.264000    -3.872002     8.762758    77.673578
   -1.263000    -5.223217     9.730948    65.226217
   -1.262000    -5.499085     8.342426    55.514531
   -1.261000    -7.524758     8.027346    45.396662
   -1.260000    -9.176280     7.901054    36.386589
   -1.259000   -11.090002     7.769244    25.058470
   -1.258000    -6.571189     5.229805    13.291047
   -1.257000   -13.081523    -1.412677     0.022436
   -1.256000     0.235070    -5.974540   -21.868738
   -1.255000   -18.068954    -6.399111   -30.870228
   -1.254000   -18.682833    -7.390344   -42.395303
   -1.253000   -19.775975    -4.198435   -49.428434
   -1.252000   -20.207863    -0.504845   -60.250577
   -1.251000   -19.501685     1.983169   -67.987350
   -1.250000   -19.702906     4.683680   -80.172285
   -1.249000   -19.392664     3.084539   -91.019643
   -1.248000   -17.714376     2.257315  -103.598496
   -1.247000   -13.124773    -0.488195  -112.912135
   -1.246000   -13.836315     0.378508  -120.330542
   -1.245000   -13.127889    -0.706473  -130.273972
   -1.244000   -14.915437     0.467050  -139.531950
   -1.243000   -15.312481     2.484711  -151.948806
   -1.242000   -15.547719     3.669090  -161.779655
   -1.241000   -15.986324     0.568487  -172.270595
   -1.240000   -15.544559     0.732270  -183.408779
   -1.239000   -15.430954    -0.704651  -193.555963
   -1.238000   -10.658260    -4.982023  -207.133640
   -1.237000   -14.102110    -2.282223  -214.630043
   -1.236000   -14.410249    -1.939705  -224.030134
   -1.235000   -13.974943    -3.873897  -238.232048
   -1.234000   -15.586791    -4.861921  -251.376534
   -1.233000   -16.807860    -5.954707  -265.943097
   -1.232000   -16.666691    -4.742365  -277.805357
   -1.231000   -15.945494    -7.287233  -289.393018
   -1.230000   -14.305562   -10.624480  -297.534630
   -1.229000   -12.407008   -12.751153  -306.575624
   -1.228000   -13.517157   -11.700047  -317.063587
   -1.227000   -14.619437   -12.726452  -331.629830
   -1.226000   -14.629622   -11.664269  -343.551136
   -1.225000   -13.392802   -10.738011  -359.047963
   -1.224000   -12.176268   -10.112549  -366.724963
   -1.223000   -13.832579   -12.399824  -377.455874
   -1.222000   -12.401687   -16.711669  -390.099369
   -1.221000   -11.153575   -18.973078  -404.352407
   -1.220000   -12.862052   -19.507086  -413.762006
   -1.219000   -16.652382   -22.466125  -433.144970
   -1.218000   -16.091919   -23.146006  -449.534392
   -1.217000   -15.440904   -23.280154  -461.716453
   -1.216000   -15.459535   -23.514636  -474.524937
   -1.215000   -15.130820   -23.288836  -488.740163
   -1.214000   -17.102800   -23.663502  -504.090389
   -1.213000   -18.996317   -25.676918  -520.295308
   -1.212000   -19.334423   -25.285481  -534.806023
   -1.211000   -18.632420   -26.073323  -556.439697
   -1.210000   -19.904140   -26.254806  -571.714398
   -1.209000   -18.621531   -32.344172  -588.194080
   -1.208000   -21.625723   -25.333024  -595.101715
   -1.207000   -24.485691   -29.902507  -604.587967
   -1.206000   -27.830614   -32.532407  -620.723910
   -1.205000   -28.712393   -31.399925  -630.882126
   -1.204000   -28.323861   -30.983605  -644.063367
   -1.203000   -27.443441   -30.380924  -652.428187
   -1.202000   -26.585305   -30.141753  -663.730426
   -1.201000   -26.470935   -29.573563  -680.459596
   -1.200000   -27.830586   -30.839100  -695.702795
   -1.199000   -28.864790   -32.316524  -709.003292
   -1.198000   -28.173437   -30.824800  -722.476706
   -1.197000   -28.454462   -29.924073  -736.989877
   -1.196000   -29.310560   -29.202253  -748.748261
   -1.195000   -29.453953   -31.139293  -759.923443
   -1.194000   -31.951582   -33.336288  -775.619730
   -1.193000   -31.377172   -35.283442  -786.497010
   -1.192000   -29.123430   -33.833239  -802.554783
   -1.191000   -28.546218   -34.747447  -816.752507
   -1.190000   -27.455527   -31.884677  -831.819854
   -1.189000   -27.555487   -31.176931  -846.105876
   -1.188000   -29.391462   -31.529584  -859.652294
   -1.187000   -27.483309   -29.795450  -869.369532
   -1.186000   -27.154943   -28.810275  -881.655352
   -1.185000   -25.834510   -25.955452  -893.548258
   -1.184000   -24.830230   -25.905863  -906.875560
   -1.183000   -21.939639   -24.500853  -924.337564
   -1.182000   -18.871489   -22.895228  -937.367666
   -1.181000   -17.237355   -21.744067  -953.539632
   -1.180000   -16.633076   -19.164264  -967.904038
   -1.179000   -16.210683   -15.960863  -985.007863
   -1.178000   -15.057946   -16.002147 -1002.496558
   -1.177000   -14.477170   -16.033546 -1019.401595
   -1.176000   -14.247414   -15.143064 -1038.222146
   -1.175000   -13.826981   -14.654440 -1056.521632
   -1.174000   -13.520040   -12.359080 -1073.268723
   -1.173000   -13.660413    -9.905707 -1088.056718
   -1.172000   -14.568240    -9.560561 -1097.987988
   -1.171000   -13.408404   -10.218684 -1112.965072
   -1.170000   -13.854393    -9.077547 -1130.381116
   -1.169000   -12.880444    -8.179965 -1142.825937
   -1.168000   -12.342233    -7.145592 -1153.254827
   -1.167000   -11.850103    -5.402278 -1162.492218
   -1.166000    -6.729227    -4.681609 -1174.025240
   -1.165000   -13.292151    -6.858416 -1187.884491
   -1.164000   -11.595672    -7.002245 -1197.995348
   -1.163000   -12.542589    -6.839504 -1207.509288
   -1.162000   -17.117810    -7.171913 -1211.294454
   -1.161000   -16.408987    -6.559697 -1222.403232
   -1.160000   -11.934121    -4.783816 -1227.101436
   -1.159000   -11.081004    -3.941523 -1235.434867
   -1.158000   -11.743981    -4.358449 -1240.209675
   -1.157000   -11.672718    -5.561139 -1245.684685
   -1.156000   -12.514551    -3.993895 -1258.513725
   -1.155000   -12.268143    -2.379941 -1264.826525
   -1.154000   -14.059713    -2.898254 -1273.698497
   -1.153000   -15.504843    -1.469048 -1283.451920
   -1.152000   -12.528538    -1.079375 -1289.855870
   -1.151000   -10.471643    -1.689624 -1291.794252
   -1.150000   -10.447314     0.654211 -1287.189722
   -1.149000   -11.491118     0.800694 -1282.712573
   -1.148000   -14.991642     0.572190 -1275.920292
   -1.147000   -15.394234    -3.367125 -1273.690828
   -1.146000   -19.577362    -5.143223 -1265.806254
   -1.145000   -20.760975    -7.895325 -1262.903110
   -1.144000   -20.465902    -8.492368 -1263.265267
   -1.143000   -21.769694   -12.928801 -1266.361691
   -1.142000   -24.692742   -14.020925 -1264.932843
   -1.141000   -23.784715   -17.035510 -1268.810778
   -1.140000   -25.520499   -18.270017 -1255.523596
   -1.139000   -26.087593   -18.172538 -1250.133927
   -1.138000   -26.966963   -20.023535 -1242.726437
   -1.137000   -26.834371   -19.178650 -1237.578401
   -1.136000   -26.810478   -20.676592 -1230.674459
   -1.135000   -26.244476   -21.838698 -1227.120295
   -1.134000   -26.285198   -23.648837 -1208.903191
   -1.133000   -31.854101   -36.509518 -1180.870148
   -1.132000   -26.744626   -23.997032 -1212.680858
   -1.131000   -27.514373   -23.803215 -1198.770892
   -1.130000   -26.933786   -23.938482 -1196.500649
   -1.129000   -26.478895   -25.048229 -1198.105047
   -1.128000   -27.928495   -23.538359 -1209.793144
   -1.127000   -26.717703   -22.239423 -1208.071937
   -1.126000   -24.711865   -19.755153 -1204.916506
   -1.125000   -22.241875   -17.594668 -1210.658309
   -1.124000   -21.138717   -15.337216 -1209.753636
   -1.123000   -20.436835   -14.299828 -1203.694302
   -1.122000   -17.092585   -12.889729 -1201.073133
   -1.121000   -15.714464   -11.180195 -1195.713918
   -1.120000   -14.896736   -10.135941 -1190.699529
   -1.119000   -13.254361    -9.418949 -1183.944468
   -1.118000   -13.473916   -10.194081 -1178.164285
   -1.117000   -12.492703    -8.478795 -1171.096726
   -1.116000   -12.177415    -8.797876 -1163.782806
   -1.115000   -11.596093    -8.456242 -1154.582844
   -1.114000   -10.099666    -9.592134 -1146.399363
   -1.113000   -10.192983    -9.778458 -1138.502200
   -1.112000    -9.736879   -10.051063 -1132.175092
   -1.111000    -9.381887   -11.682249 -1124.702433
   -1.110000    -8.860479   -13.655587 -1115.946051
   -1.109000    -8.168302   -12.430904 -1111.853567
   -1.108000   -10.175553   -17.398858 -1106.041144
   -1.107000    -9.695861   -20.445028 -1097.650673
   -1.106000    -8.606650   -22.932099 -1090.745330
   -1.105000   -11.183862   -24.709549 -1084.932637
   -1.104000   -14.321276   -26.481891 -1079.679452
   -1.103000   -17.587738   -28.694593 -1072.268158
   -1.102000   -19.303372   -29.973239 -1064.774498
   -1.101000   -14.738588   -27.043504 -1054.437525
   -1.100000   -25.855633   -33.278098 -1049.988705
   -1.099000   -24.483953   -31.707969 -1046.085894
   -1.098000   -23.006312   -30.225296 -1040.810961
   -1.097000   -24.218422   -29.443418 -1034.921262
   -1.096000   -23.683274   -30.099420 -1034.011233
   -1.095000   -26.308039   -29.289477 -1027.739766
   -1.094000   -29.769069   -30.167900 -1025.442778
   -1.093000   -30.318431   -31.234051 -1022.765835
   -1.092000   -31.815189   -28.434253 -1020.063030
   -1.091000   -33.861686   -30.978456 -1018.294270
   -1.090000   -34.662135   -28.452700 -1015.378621
   -1.089000   -39.686419   -28.664569 -1011.392363
   -1.088000   -42.426514   -29.889547 -1009.183892
   -1.087000   -47.924880   -29.855897 -1004.399062
   -1.086000   -51.390209   -25.573639 -1001.996131
   -1.085000   -57.020634   -26.716280  -996.398426
   -1.084000   -57.662290   -34.911275  -989.245062
   -1.083000   -46.766273   -45.282409  -979.205854
   -1.082000   -39.890416   -44.425664  -967.998492
   -1.081000   -39.455795   -40.165304  -960.567796
   -1.080000   -38.261153   -38.992887  -952.483003
   -1.079000   -36.487672   -40.378712  -946.411266
   -1.078000   -35.687109   -42.290103  -941.864533
   -1.077000   -33.679012   -42.098622  -937.202514
   -1.076000   -31.530358   -43.079415  -932.788852
   -1.075000   -30.007058   -41.635531  -928.426423
   -1.074000   -27.743652   -40.706741  -925.345717
   -1.073000   -27.175154   -40.831434  -921.287885
   -1.072000   -26.484654   -40.877972  -918.309741
   -1.071000   -25.469464   -41.018066  -914.542340
   -1.070000   -25.473494   -42.095748  -910.852791
   -1.069000   -24.839751   -41.385120  -908.910348
   -1.068000   -24.400131   -41.694573  -906.898299
   -1.067000   -23.436344   -41.617659  -905.067656
   -1.066000   -22.613226   -42.790356  -903.608286
   -1.065000   -22.358364   -43.536267  -905.308405
   -1.064000   -19.844513   -43.982776  -906.949926
   -1.063000   -17.755493   -45.364927  -910.360529
   -1.062000   -15.905096   -46.632952  -914.334983
   -1.061000   -13.609369   -47.798730  -919.736305
   -1.060000   -12.970302   -48.095731  -926.140172
   -1.059000   -11.714470   -48.101389  -933.454424
   -1.058000   -12.986892   -49.899849  -942.314489
   -1.057000   -12.989919   -49.615582  -952.164716
   -1.056000   -11.713950   -50.575794  -963.834606
   -1.055000   -11.192251   -52.378324  -974.209308
   -1.054000    -9.619796   -52.972278  -988.017189
   -1.053000    -8.364264   -53.693509  -998.951108
   -1.052000    -7.969605   -52.567116 -1010.630167
   -1.051000    -6.005085   -51.898004 -1021.217191
   -1.050000    -4.967585   -51.843074 -1035.098181
   -1.049000    -5.218710   -50.391265 -1052.187147
   -1.048000    -3.012694   -51.693996 -1066.061910
   -1.047000     0.280853   -51.227738 -1070.011770
   -1.046000    -0.355156   -54.566000 -1083.121513
   -1.045000     2.386623   -54.047982 -1073.814802
   -1.044000     3.729027   -52.104185 -1083.043019
   -1.043000     5.401473   -51.354824 -1094.516844
   -1.042000     6.878332   -50.921478 -1098.485824
   -1.041000    11.767384   -47.888518 -1105.642891
   -1.040000    13.388982   -46.993486 -1123.230573
   -1.039000    19.405558   -47.113842 -1138.925897
   -1.038000    22.663504   -39.706947 -1162.408088
   -1.037000    21.775587   -82.261318 -1174.288643
   -1.036000    32.685054   -89.573348 -1196.588333
   -1.035000    10.239917   -85.885889 -1212.307930
   -1.034000    -3.524159   -62.797631 -1223.775966
   -1.033000     6.325943   -64.470584 -1237.108400
   -1.032000    15.121946   -54.405527 -1242.397128
   -1.031000    16.658574   -62.091961 -1255.317549
   -1.030000    18.243610   -55.151744 -1267.854984
   -1.029000    21.293945   -50.470131 -1278.726259
   -1.028000    26.225199   -57.081918 -1301.196972
   -1.027000    23.752264   -63.937281 -1319.742314
   -1.026000    15.057843   -61.793041 -1336.274815
   -1.025000    19.689414   -60.199478 -1334.721960
   -1.024000    17.568390   -61.926195 -1338.150208
   -1.023000    11.865681   -57.072974 -1333.648831
   -1.022000    13.630926   -55.071493 -1336.426013
   -1.021000    12.026521   -60.159373 -1337.000528
   -1.020000     6.144594   -63.719544 -1340.870351
   -1.019000     1.154743   -70.504540 -1343.111462
   -1.018000     1.068667   -76.088862 -1344.165127
   -1.017000    13.802317   -89.849678 -1342.036919
   -1.016000     4.454989   -74.419891 -1342.359723
   -1.015000     4.216961   -67.384850 -1340.538199
   -1.014000     3.931315   -62.821472 -1335.496938
   -1.013000     0.416741   -63.947656 -1331.465388
   -1.012000    -2.026161   -70.436029 -1326.218968
   -1.011000   -11.677247   -74.701496 -1326.962214
   -1.010000   -13.836398   -73.353180 -1322.680250
   -1.009000    -2.642707   -74.049315 -1309.946910
   -1.008000     9.885271   -68.090247 -1306.932378
   -1.007000     0.808855   -54.271412 -1298.220546
   -1.006000     5.890658   -46.292487 -1291.097953
   -1.005000     8.473855   -43.998074 -1283.319338
   -1.004000    10.364334   -50.570588 -1272.997974
   -1.003000    10.072890   -56.772020 -1261.141122
   -1.002000     7.491836   -65.927277 -1255.253148
   -1.001000     3.688936   -73.127616 -1249.977842
   -1.000000     5.287004   -65.030587 -1247.111854
   -0.999000     8.470041   -64.135098 -1245.203445
   -0.998000    12.072181   -61.502515 -1239.661978
   -0.997000    13.603985   -53.514164 -1232.086186
   -0.996000     6.248297   -50.569403 -1217.265138
   -0.995000     4.646274   -53.122514 -1212.252160
   -0.994000     8.414994   -85.265655 -1211.966456
   -0.993000    12.570879   -84.373047 -1204.873551
   -0.992000    14.370753   -54.546869 -1192.286236
   -0.991000    15.117652   -55.653665 -1190.419775
   -0.990000    17.521994   -48.069316 -1184.095918
   -0.989000    19.433308   -46.085885 -1178.716060
   -0.988000    16.781428   -42.289678 -1176.250343
   -0.987000    16.923301   -44.265034 -1172.506980
   -0.986000    15.627960   -44.645567 -1169.882902
   -0.985000    17.647491   -45.390631 -1172.082140
   -0.984000    18.674399   -45.131228 -1172.133563
   -0.983000    18.537989   -40.425326 -1175.007352
   -0.982000    24.610427   -39.942204 -1177.456489
   -0.981000    13.172144   -40.697273 -1183.791839
   -0.980000    24.349272   -40.498711 -1188.518152
   -0.979000    22.601577   -36.023430 -1193.947075
   -0.978000    20.115604   -33.220899 -1196.030128
   -0.977000    18.331463   -33.374237 -1199.890548
   -0.976000    18.346004   -33.804525 -1206.649815
   -0.975000    18.137816   -34.097697 -1213.011183
   -0.974000    19.013595   -31.885481 -1223.213945
   -0.973000    20.326237   -33.457020 -1227.277434
   -0.972000    27.344699   -30.734342 -1234.428474
   -0.971000    25.165663   -30.419269 -1242.190616
   -0.970000    22.543984   -27.338254 -1249.444121
   -0.969000    20.094686   -27.263139 -1254.832989
   -0.968000    20.690553   -23.150153 -1263.036101
   -0.967000    18.932808   -26.020160 -1275.746392
   -0.966000    14.429857   -24.389137 -1281.606383
   -0.965000    12.205993   -23.750173 -1295.176103
   -0.964000    14.996851   -26.307726 -1313.304160
   -0.963000    15.968651   -17.942249 -1373.033401
   -0.962000    12.802662   -14.063176 -1384.286489
   -0.961000     6.698708   -18.412992 -1336.509556
   -0.960000     3.523788   -15.306541 -1346.525955
   -0.959000    -1.530402   -10.813557 -1356.356094
   -0.958000    -4.466822    -7.513601 -1365.708890
   -0.957000    -4.002382    -3.133342 -1374.411131
   -0.956000    -3.352559    -2.793460 -1383.279996
   -0.955000    -2.391706    -1.580976 -1390.905551
   -0.954000    -4.130133     0.378453 -1399.371673
   -0.953000    -6.262881    -0.038590 -1405.062176
   -0.952000   -13.184730     3.488733 -1409.320567
   -0.951000   -15.715168     3.853929 -1414.413916
   -0.950000   -15.232340     4.827763 -1429.188927
   -0.949000   -21.024370     4.548732 -1436.377296
   -0.948000   -23.520854     9.869543 -1437.077225
   -0.947000   -20.716277    10.181994 -1437.493875
   -0.946000   -19.748633    13.051895 -1442.318096
   -0.945000   -25.436563    14.498230 -1447.573379
   -0.944000   -26.247028    10.216956 -1452.603235
   -0.943000   -19.650182     9.253844 -1455.305077
   -0.942000   -47.370732    12.016117 -1470.651251
   -0.941000   -45.221794    10.176622 -1475.275225
   -0.940000   -47.049607     5.014092 -1482.476486
   -0.939000   -16.789801     7.008972 -1486.498395
   -0.938000   -13.818847     6.376573 -1483.894995
   -0.937000   -17.609063    15.381466 -1484.293238
   -0.936000    -9.180697    11.181103 -1487.423394
   -0.935000   -10.449779     3.875337 -1483.125150
   -0.934000    -6.811911     9.588998 -1485.434002
   -0.933000    -9.992437     0.313481 -1485.571883
   -0.932000    -6.261664    -2.032694 -1490.248089
   -0.931000    -6.384899    -3.837108 -1490.435246
   -0.930000   -13.015872    -4.063612 -1487.624717
   -0.929000     7.881816     4.371257 -1480.762923
   -0.928000     0.257810     7.319679 -1481.558705
   -0.927000   -10.319018     2.278554 -1483.674897
   -0.926000    -7.790420    -3.497328 -1482.183767
   -0.925000    -9.101976    -5.056668 -1481.513718
   -0.924000    -2.647866    -3.391764 -1480.923783
